gene,n_grid,n_pathogenic_grid,n_benign_grid,protein_length,ESM-2 150M AUROC,ESM-2 650M AUROC,ESM-1b 650M AUROC,CaLM AUROC,ESM-2 150M + 650M AUROC,ESM-2 150M + 650M weight_second,ESM-2 650M + ESM-1b 650M AUROC,ESM-2 650M + ESM-1b 650M weight_second,ESM-2 650M + CaLM AUROC,ESM-2 650M + CaLM weight_second,ESM-2 150M + CaLM AUROC,ESM-2 150M + CaLM weight_second,ESM-1b 650M + CaLM AUROC,ESM-1b 650M + CaLM weight_second,650M_minus_150M,150M650M_minus_650M,650M1b_minus_650M,650MCaLM_minus_650M,1bCaLM_minus_1b,650MCaLM_minus_150M650M,650MCaLM_minus_650M1b,codon_dependency_index,delta_delta_auroc,independent_calm_minus_650m,inverse_variance_weight,n_bayes,n_pathogenic_bayes,n_benign_bayes,optimizer,esm2_calm_weight,esm2_calm_auc,esm2_150m_650m_weight_second,esm2_150m_650m_auc,esm1b_calm_weight,esm1b_calm_auc,esm2_650m_auc,esm1b_650m_auc,calm_auc,esm2_cross_modal_gain,esm2_cross_modal_advantage,esm2_gain_over_protein,esm1b_gain_over_protein,esm2_independent_calm_signal,esm1b_independent_calm_signal,n_objective_evals,esm2_calm_weight_bayes_minus_grid,cross_modal_gain_bayes_minus_grid,cross_modal_advantage_bayes_minus_grid
MAN2B1,30,12,18,1011,0.9351851851851852,0.9814814814814814,0.9398148148148148,0.6805555555555556,0.9814814814814814,0.61,0.9814814814814814,0.0,0.9814814814814814,0.0,0.9351851851851852,0.0,0.9444444444444444,0.19,0.0462962962962961,0.0,0.0,0.0,0.0046296296296296,0.0,0.0,0.0,0.0,-0.3009259259259258,7.2,30,12,18,bayes,0.0,0.9814814814814814,1.0,0.9814814814814814,0.187,0.9444444444444445,0.9814814814814814,0.9398148148148149,0.6805555555555556,0.0,0.0,0.0,0.00462962962962965,-0.3009259259259258,-0.2592592592592593,90,0.0,0.0,0.0
MAP2K2,26,15,11,400,0.6121212121212121,0.6606060606060606,0.8909090909090909,0.6121212121212121,0.6606060606060606,0.95,0.8909090909090909,0.99,0.6606060606060606,0.0,0.6363636363636364,0.11,0.8909090909090909,0.0,0.0484848484848485,0.0,0.2303030303030302,0.0,0.0,0.0,-0.2303030303030302,0.0,0.0,-0.0484848484848485,6.346153846153846,26,15,11,bayes,0.0,0.6606060606060606,1.0,0.6606060606060606,0.0,0.8909090909090909,0.6606060606060606,0.8909090909090909,0.6121212121212121,0.0,0.0,0.0,0.0,-0.048484848484848575,-0.2787878787878788,90,0.0,0.0,0.0
MAP3K7,21,13,8,606,0.8942307692307693,0.9423076923076924,0.9423076923076924,0.9134615384615384,0.9423076923076924,0.37,0.9615384615384616,0.04,0.9423076923076924,0.0,0.9134615384615384,0.93,0.9519230769230768,0.49,0.048076923076923,0.0,0.0192307692307692,0.0,0.0096153846153845,0.0,-0.0192307692307692,0.0,0.0,-0.0288461538461538,4.9523809523809526,21,13,8,bayes,0.0,0.9423076923076923,1.0,0.9423076923076923,0.5,0.9519230769230769,0.9423076923076923,0.9423076923076923,0.9134615384615384,0.0,0.0,0.0,0.009615384615384581,-0.028846153846153855,-0.028846153846153855,90,0.0,0.0,0.0
MAPT,36,13,23,833,0.8729096989966555,0.8461538461538461,1.0,0.8862876254180603,0.8729096989966555,0.0,1.0,0.92,0.8862876254180603,0.8300000000000001,0.9063545150501672,0.44,1.0,0.0,-0.0267558528428093,0.0267558528428093,0.1538461538461538,0.0401337792642141,0.0,0.0133779264214047,-0.1137123745819397,0.8300000000000001,0.0133779264214047,0.0401337792642141,8.305555555555555,36,13,23,bayes,1.0,0.8862876254180603,0.0,0.8729096989966555,0.0,1.0,0.8461538461538461,1.0,0.8862876254180603,0.04013377926421413,0.013377926421404784,0.04013377926421413,0.0,0.04013377926421413,-0.11371237458193972,90,0.16999999999999993,2.7755575615628914e-17,8.500145032286355e-17
MBTPS2,11,5,6,519,1.0,1.0,1.0,0.4666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5333333333333334,2.727272727272727,11,5,6,bayes,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.4666666666666666,0.0,0.0,0.0,0.0,-0.5333333333333334,-0.5333333333333334,90,0.0,0.0,0.0
MCCC1,23,13,10,725,1.0,1.0,0.9461538461538462,0.9153846153846156,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0846153846153845,5.652173913043479,23,13,10,bayes,0.0,1.0,0.0,1.0,0.0,0.9461538461538462,1.0,0.9461538461538462,0.9153846153846155,0.0,0.0,0.0,0.0,-0.08461538461538454,-0.03076923076923077,90,0.0,0.0,0.0
MECP2,231,100,131,498,0.8547328244274809,0.9130534351145038,0.9241984732824426,0.615648854961832,0.9214503816793892,0.7000000000000001,0.9290839694656488,0.44,0.9137404580152672,0.06,0.8558778625954199,0.03,0.9249618320610687,0.08,0.0583206106870228,0.0083969465648855,0.016030534351145,0.0006870229007633,0.000763358778626,-0.0077099236641221,-0.0153435114503817,0.06,-0.0077099236641221,-0.2974045801526718,56.70995670995671,231,100,131,bayes,0.062,0.9137404580152673,0.7030000000000001,0.9213740458015267,0.084,0.924885496183206,0.9130534351145038,0.9241984732824426,0.615648854961832,0.0006870229007635009,-0.007633587786259444,0.0006870229007635009,0.0006870229007633899,-0.2974045801526718,-0.3085496183206107,90,0.0020000000000000018,2.0090266256156397e-16,7.633587786265612e-05
MEF2C,41,20,21,473,0.4976190476190476,0.7857142857142858,0.8738095238095238,0.8904761904761904,0.7857142857142858,0.75,0.8785714285714286,0.63,0.8904761904761904,0.97,0.8904761904761904,0.66,0.8976190476190476,0.98,0.2880952380952382,0.0,0.0928571428571427,0.1047619047619046,0.0238095238095238,0.1047619047619046,0.0119047619047618,0.97,0.1047619047619046,0.1047619047619046,10.24390243902439,41,20,21,bayes,1.0,0.8904761904761904,1.0,0.7857142857142858,0.982,0.8976190476190476,0.7857142857142858,0.8738095238095238,0.8904761904761904,0.10476190476190461,0.10476190476190461,0.10476190476190461,0.023809523809523836,0.10476190476190461,0.016666666666666607,90,0.030000000000000027,1.3877787807814457e-17,1.3877787807814457e-17
MEN1,101,95,6,610,0.7298245614035088,0.9719298245614036,0.9649122807017544,0.5368421052631579,0.9719298245614036,0.71,0.9719298245614036,0.0,0.9719298245614036,0.0,0.7298245614035088,0.0,0.9649122807017544,0.0,0.2421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4350877192982456,5.643564356435643,101,95,6,bayes,0.0,0.9719298245614035,1.0,0.9719298245614035,0.0,0.9649122807017544,0.9719298245614035,0.9649122807017544,0.5368421052631579,0.0,0.0,0.0,0.0,-0.43508771929824563,-0.4280701754385965,90,0.0,0.0,0.0
MERTK,25,12,13,999,0.9871794871794872,0.9423076923076924,1.0,0.9935897435897436,0.9871794871794872,0.0,1.0,0.6900000000000001,0.9935897435897436,0.75,0.9935897435897436,0.68,1.0,0.0,-0.0448717948717948,0.0448717948717948,0.0576923076923076,0.0512820512820512,0.0,0.0064102564102563,-0.0064102564102563,0.75,0.0064102564102563,0.0512820512820512,6.24,25,12,13,bayes,1.0,0.9935897435897436,0.0,0.9871794871794872,0.0,1.0,0.9423076923076924,1.0,0.9935897435897436,0.05128205128205121,0.0064102564102563875,0.05128205128205121,0.0,0.05128205128205121,-0.0064102564102563875,90,0.25,1.3877787807814457e-17,8.760353553682876e-17
MID1,19,6,13,667,0.9615384615384616,0.9615384615384616,0.9743589743589745,0.8076923076923078,0.9615384615384616,0.0,0.9743589743589745,0.98,0.9615384615384616,0.0,0.9615384615384616,0.0,0.9743589743589745,0.0,0.0,0.0,0.0128205128205128,0.0,0.0,0.0,-0.0128205128205128,0.0,0.0,-0.1538461538461536,4.105263157894737,19,6,13,bayes,0.0,0.9615384615384615,0.0,0.9615384615384615,0.0,0.9743589743589743,0.9615384615384615,0.9743589743589743,0.8076923076923078,0.0,0.0,0.0,0.0,-0.15384615384615363,-0.16666666666666652,90,0.0,0.0,0.0
MITF,12,7,5,526,0.8571428571428571,1.0,1.0,1.0,1.0,0.74,1.0,0.0,1.0,0.0,1.0,0.19,1.0,0.0,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9166666666666665,12,7,5,bayes,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.0,0.0,0.0
MLC1,23,17,6,377,0.6176470588235294,0.6764705882352942,0.6666666666666666,0.7450980392156863,0.6764705882352942,0.93,0.6862745098039216,0.01,0.7450980392156863,0.77,0.7549019607843137,0.85,0.7450980392156863,0.7000000000000001,0.0588235294117647,0.0,0.0098039215686274,0.0686274509803921,0.0784313725490196,0.0686274509803921,0.0588235294117647,0.77,0.0686274509803921,0.0686274509803921,4.434782608695652,23,17,6,bayes,0.773,0.7549019607843137,1.0,0.6764705882352942,1.0,0.7450980392156863,0.6764705882352942,0.6666666666666666,0.7450980392156863,0.07843137254901955,0.07843137254901955,0.07843137254901955,0.07843137254901966,0.06862745098039214,0.07843137254901966,90,0.0030000000000000027,0.009803921568627458,0.009803921568627458
MLH1,189,155,34,756,0.9001897533206832,0.825237191650854,0.8709677419354839,0.9018975332068312,0.9166982922201138,0.29,0.876280834914611,0.7000000000000001,0.9113851992409868,0.8300000000000001,0.9193548387096774,0.58,0.9170777988614802,0.73,-0.0749525616698292,0.0914611005692598,0.0510436432637569,0.0861480075901327,0.0461100569259963,-0.005313092979127,0.0351043643263757,0.8300000000000001,-0.005313092979127,0.0766603415559771,27.883597883597883,189,155,34,bayes,0.839,0.9111954459203035,0.245,0.9166982922201139,0.764,0.9170777988614801,0.825237191650854,0.8709677419354839,0.9018975332068311,0.08595825426944959,-0.005502846299810349,0.08595825426944959,0.046110056925996235,0.07666034155597712,0.030929791271347207,90,0.008999999999999897,-0.00018975332068311979,-0.00018975332068334877
MMAB,18,12,6,250,0.9305555555555556,0.9166666666666666,0.8194444444444444,0.7361111111111112,0.9305555555555556,0.0,0.9305555555555556,0.06,0.9305555555555556,0.25,0.9305555555555556,0.0,0.9305555555555556,0.38,-0.0138888888888888,0.0138888888888888,0.0138888888888888,0.0138888888888888,0.111111111111111,0.0,0.0,0.25,0.0,-0.1805555555555554,4.0,18,12,6,bayes,0.34400000000000003,0.9305555555555555,0.0,0.9305555555555555,0.5,0.9305555555555555,0.9166666666666666,0.8194444444444444,0.7361111111111112,0.01388888888888884,0.0,0.01388888888888884,0.11111111111111105,-0.18055555555555547,-0.08333333333333326,90,0.09400000000000003,3.9898639947466563e-17,0.0
MMACHC,25,20,5,282,0.5499999999999999,0.5399999999999999,0.5800000000000001,0.7000000000000001,0.5499999999999999,0.0,0.5800000000000001,0.7000000000000001,0.7100000000000001,0.95,0.7100000000000001,0.95,0.7100000000000001,0.96,-0.01,0.01,0.0400000000000001,0.1700000000000001,0.13,0.1600000000000001,0.13,0.95,0.1600000000000001,0.1600000000000001,4.0,25,20,5,bayes,0.969,0.7100000000000001,0.0,0.5499999999999999,0.977,0.7100000000000001,0.5399999999999999,0.5800000000000001,0.7000000000000001,0.17000000000000015,0.16000000000000014,0.17000000000000015,0.13,0.16000000000000014,0.12,90,0.019000000000000017,5.551115123125783e-17,5.551115123125783e-17
MME,12,6,6,750,1.0,1.0,1.0,0.8333333333333334,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1666666666666666,3.0,12,6,6,bayes,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8333333333333334,0.0,0.0,0.0,0.0,-0.16666666666666663,-0.16666666666666663,90,0.0,0.0,0.0
MMUT,116,110,6,750,0.6681818181818182,0.8151515151515152,0.9348484848484848,0.8818181818181818,0.8166666666666667,0.95,0.9348484848484848,0.98,0.9000000000000002,0.66,0.8818181818181818,0.98,0.9363636363636364,0.09,0.1469696969696969,0.0015151515151514,0.1196969696969697,0.084848484848485,0.0015151515151514,0.0833333333333335,-0.0348484848484846,0.66,0.0833333333333335,0.0666666666666666,5.689655172413793,116,110,6,bayes,0.672,0.9000000000000002,0.9530000000000001,0.8166666666666667,0.134,0.9363636363636364,0.8151515151515152,0.9348484848484849,0.8818181818181818,0.08484848484848506,0.08333333333333359,0.08484848484848506,0.0015151515151514694,0.06666666666666665,-0.053030303030303094,90,0.01200000000000001,5.551115123125783e-17,9.71445146547012e-17
MSH2,341,109,232,934,0.90944321417273,0.8604476431509016,0.8470816197405885,0.8890382790256248,0.9163239481176844,0.46,0.8725482442265107,0.31,0.9132790256248025,0.59,0.9120531477380576,0.35,0.9008225245175576,0.74,-0.0489955710218283,0.0558763049667827,0.012100601075609,0.0528313824739007,0.0537409047769692,-0.003044922492882,0.0407307813982916,0.59,-0.003044922492882,0.0285906358747232,74.158357771261,341,109,232,bayes,0.654,0.9131208478329642,0.456,0.9164030370136034,0.705,0.9006643467257197,0.8604476431509016,0.8470816197405885,0.8890382790256248,0.0526732046820626,-0.003282189180639161,0.0526732046820626,0.053582726985131224,0.028590635874723214,0.041956659285036335,90,0.06400000000000006,-0.0001581777918380975,-0.00023726668775716142
MTHFR,26,20,6,656,0.7000000000000001,0.8166666666666667,0.8916666666666667,0.8833333333333334,0.9166666666666669,0.2,0.9083333333333332,0.78,0.9166666666666669,0.5700000000000001,0.9166666666666669,0.55,0.925,0.16,0.1166666666666665,0.1,0.0916666666666666,0.1,0.0333333333333333,0.0,0.0083333333333334,0.5700000000000001,0.0,0.0666666666666667,4.615384615384615,26,20,6,bayes,0.668,0.9166666666666666,0.196,0.9166666666666667,0.162,0.925,0.8166666666666667,0.8916666666666667,0.8833333333333334,0.09999999999999998,-1.1102230246251565e-16,0.09999999999999998,0.033333333333333326,0.06666666666666676,-0.008333333333333304,90,0.09799999999999998,-2.7755575615628914e-17,-1.1102230246251565e-16
MTM1,72,49,23,603,0.9618456078083408,0.974267968056788,0.940550133096717,0.963620230700976,0.9778172138420586,0.79,0.9751552795031057,0.12,0.9849157054126,0.35,0.9760425909494232,0.61,0.9804791481810116,0.53,0.0124223602484472,0.0035492457852706,0.0008873114463175,0.0106477373558119,0.0399290150842945,0.0070984915705413,0.0097604259094943,0.35,0.0070984915705413,-0.0106477373558119,15.65277777777778,72,49,23,bayes,0.357,0.9849157054125999,0.79,0.9778172138420586,0.5750000000000001,0.9804791481810116,0.974267968056788,0.940550133096717,0.963620230700976,0.010647737355811926,0.007098491570541321,0.010647737355811926,0.03992901508429458,-0.010647737355811926,0.023070097604259043,90,0.007000000000000006,2.6020852139652106e-17,2.0816681711721685e-17
MUSK,16,5,11,869,0.7272727272727273,0.8,0.9090909090909092,0.7454545454545455,0.8181818181818182,0.73,0.9090909090909092,0.56,0.8363636363636364,0.28,0.7454545454545455,0.33,0.9454545454545454,0.27,0.0727272727272727,0.0181818181818181,0.109090909090909,0.0363636363636363,0.0363636363636363,0.0181818181818181,-0.0727272727272726,0.28,0.0181818181818181,-0.0545454545454545,3.4375,16,5,11,bayes,0.41200000000000003,0.8363636363636364,0.803,0.8181818181818182,0.5,0.9454545454545454,0.8,0.9090909090909091,0.7454545454545455,0.036363636363636376,0.018181818181818188,0.036363636363636376,0.036363636363636376,-0.054545454545454564,-0.16363636363636358,90,0.132,7.632783294297951e-17,8.673617379884035e-17
MUTYH,18,13,5,521,0.9230769230769232,0.9538461538461538,1.0,0.9846153846153848,0.9538461538461538,0.94,1.0,0.33,0.9846153846153848,0.77,0.9846153846153848,0.77,1.0,0.0,0.0307692307692306,0.0,0.0461538461538462,0.0307692307692308,0.0,0.0307692307692308,-0.0153846153846153,0.77,0.0307692307692308,0.0307692307692308,3.611111111111111,18,13,5,bayes,1.0,0.9846153846153847,1.0,0.9538461538461538,0.0,1.0,0.9538461538461538,1.0,0.9846153846153847,0.030769230769230882,0.030769230769230882,0.030769230769230882,0.0,0.030769230769230882,-0.01538461538461533,90,0.22999999999999998,8.326672684688674e-17,8.326672684688674e-17
MYCN,13,6,7,464,0.8333333333333333,1.0,0.9761904761904764,0.7619047619047619,1.0,0.95,1.0,0.0,1.0,0.0,0.8809523809523809,0.14,0.9761904761904764,0.0,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2380952380952381,3.230769230769231,13,6,7,bayes,0.0,1.0,1.0,1.0,0.0,0.9761904761904763,1.0,0.9761904761904763,0.7619047619047619,0.0,0.0,0.0,0.0,-0.23809523809523814,-0.2142857142857144,90,0.0,0.0,0.0
MYOC,47,27,20,504,0.8185185185185186,0.9648148148148148,0.9314814814814816,0.6259259259259259,0.9648148148148148,0.99,0.9648148148148148,0.0,0.9648148148148148,0.0,0.8185185185185186,0.0,0.9314814814814816,0.0,0.1462962962962961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3388888888888889,11.48936170212766,47,27,20,bayes,0.0,0.9648148148148148,1.0,0.9648148148148148,0.0,0.9314814814814815,0.9648148148148148,0.9314814814814815,0.6259259259259259,0.0,0.0,0.0,0.0,-0.3388888888888889,-0.3055555555555556,90,0.0,0.0,0.0
NAGLU,80,68,12,743,0.931372549019608,0.931372549019608,0.91421568627451,0.6605392156862746,0.9424019607843136,0.78,0.9411764705882352,0.3,0.9338235294117648,0.08,0.931372549019608,0.0,0.9178921568627452,0.18,0.0,0.0110294117647058,0.0098039215686274,0.0024509803921568,0.0036764705882352,-0.0085784313725489,-0.0073529411764705,0.08,-0.0085784313725489,-0.2708333333333332,10.2,80,68,12,bayes,0.078,0.9338235294117647,0.897,0.9424019607843137,0.177,0.9178921568627452,0.9313725490196079,0.9142156862745099,0.6605392156862746,0.002450980392156854,-0.008578431372548989,0.002450980392156854,0.003676470588235281,-0.27083333333333326,-0.2536764705882353,90,-0.0020000000000000018,5.421010862427522e-17,-8.847089727481716e-17
NARS1,13,7,6,548,0.8095238095238095,0.8333333333333333,0.7857142857142857,0.7857142857142857,0.8571428571428572,0.08,0.8809523809523809,0.24,0.8809523809523809,0.04,0.8571428571428572,0.05,0.8333333333333334,0.27,0.0238095238095237,0.0238095238095239,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0238095238095237,0.0,0.04,0.0238095238095237,-0.0476190476190475,3.230769230769231,13,7,6,bayes,0.28200000000000003,0.8809523809523809,0.5,0.8571428571428572,0.28500000000000003,0.8333333333333334,0.8333333333333333,0.7857142857142857,0.7857142857142857,0.04761904761904767,0.023809523809523725,0.04761904761904767,0.04761904761904767,-0.04761904761904756,0.0,90,0.24200000000000002,6.938893903907228e-17,2.42861286636753e-17
NEU1,24,17,7,415,0.773109243697479,0.8151260504201681,0.8403361344537814,0.4789915966386554,0.8235294117647058,0.53,0.8739495798319328,0.31,0.8235294117647058,0.03,0.773109243697479,0.0,0.8739495798319328,0.23,0.042016806722689,0.0084033613445377,0.0588235294117647,0.0084033613445377,0.0336134453781513,0.0,-0.0504201680672269,0.03,0.0,-0.3361344537815126,4.958333333333333,24,17,7,bayes,0.07100000000000001,0.8235294117647058,0.649,0.8235294117647058,0.23900000000000002,0.8739495798319328,0.8151260504201681,0.8403361344537814,0.4789915966386554,0.008403361344537785,0.0,0.008403361344537785,0.03361344537815136,-0.33613445378151263,-0.361344537815126,90,0.04100000000000001,8.500145032286355e-17,0.0
NGLY1,12,6,6,654,0.888888888888889,0.8611111111111112,0.8611111111111112,0.7500000000000001,0.888888888888889,0.0,0.8611111111111112,0.0,0.8611111111111112,0.0,0.888888888888889,0.0,0.8611111111111112,0.0,-0.0277777777777777,0.0277777777777777,0.0,0.0,0.0,-0.0277777777777777,0.0,0.0,-0.0277777777777777,-0.111111111111111,3.0,12,6,6,bayes,0.0,0.8611111111111112,0.0,0.888888888888889,0.0,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.7500000000000001,0.0,-0.02777777777777779,0.0,0.0,-0.11111111111111105,-0.11111111111111105,90,0.0,0.0,-9.020562075079397e-17
NOD2,39,9,30,1013,0.7777777777777778,0.9111111111111112,0.8555555555555555,0.7333333333333334,0.9111111111111112,0.78,0.925925925925926,0.2,0.9185185185185184,0.1,0.8185185185185185,0.47,0.8851851851851852,0.32,0.1333333333333334,0.0,0.0148148148148147,0.0074074074074073,0.0296296296296296,0.0074074074074073,-0.0074074074074074,0.1,0.0074074074074073,-0.1777777777777778,6.923076923076923,39,9,30,bayes,0.129,0.9185185185185185,1.0,0.9111111111111112,0.323,0.8851851851851852,0.9111111111111112,0.8555555555555555,0.7333333333333334,0.007407407407407307,0.007407407407407307,0.007407407407407307,0.029629629629629672,-0.1777777777777778,-0.12222222222222212,90,0.028999999999999998,6.938893903907228e-18,6.938893903907228e-18
NR0B1,29,8,21,470,0.988095238095238,0.9821428571428572,0.9821428571428572,0.5178571428571429,1.0,0.16,0.988095238095238,0.33,0.9821428571428572,0.0,0.988095238095238,0.0,0.9821428571428572,0.0,-0.0059523809523809,0.0178571428571427,0.0059523809523809,0.0,0.0,-0.0178571428571427,-0.0059523809523809,0.0,-0.0178571428571427,-0.4642857142857143,5.793103448275862,29,8,21,bayes,0.0,0.9821428571428572,0.303,1.0,0.0,0.9821428571428572,0.9821428571428572,0.9821428571428572,0.5178571428571429,0.0,-0.017857142857142794,0.0,0.0,-0.4642857142857143,-0.4642857142857143,90,0.0,0.0,-9.367506770274758e-17
NR2F1,47,42,5,423,0.961904761904762,0.9714285714285714,0.9857142857142858,0.9333333333333336,0.9761904761904762,0.12,1.0,0.17,0.9809523809523808,0.12,0.9857142857142857,0.17,1.0,0.35,0.0095238095238094,0.0047619047619047,0.0285714285714285,0.0095238095238094,0.0142857142857142,0.0047619047619047,-0.019047619047619,0.12,0.0047619047619047,-0.0380952380952379,4.468085106382978,47,42,5,bayes,0.132,0.9809523809523809,0.326,0.9761904761904762,0.5,1.0,0.9714285714285714,0.9857142857142858,0.9333333333333335,0.00952380952380949,0.004761904761904745,0.00952380952380949,0.014285714285714235,-0.03809523809523796,-0.052380952380952306,90,0.01200000000000001,9.020562075079397e-17,4.5102810375396984e-17
NTRK1,45,25,20,796,0.976,0.942,0.976,0.908,0.976,0.0,0.982,0.8300000000000001,0.948,0.15,0.976,0.0,0.978,0.02,-0.034,0.034,0.0400000000000001,0.0060000000000001,0.002,-0.0279999999999999,-0.034,0.15,-0.0279999999999999,-0.034,11.11111111111111,45,25,20,bayes,0.165,0.9480000000000001,0.0,0.976,0.135,0.978,0.942,0.976,0.9079999999999999,0.006000000000000116,-0.027999999999999914,0.006000000000000116,0.0020000000000000018,-0.03400000000000003,-0.06800000000000006,90,0.015000000000000013,1.6479873021779667e-17,-1.3877787807814457e-17
NUP107,10,5,5,925,0.56,0.8400000000000001,0.8400000000000001,0.76,0.8400000000000001,0.9,0.88,0.01,0.8400000000000001,0.0,0.8,0.84,0.88,0.46,0.28,0.0,0.0399999999999999,0.0,0.0399999999999999,0.0,-0.0399999999999999,0.0,0.0,-0.08,2.5,10,5,5,bayes,0.0,0.8400000000000001,1.0,0.8400000000000001,0.5,0.88,0.8400000000000001,0.8400000000000001,0.76,0.0,0.0,0.0,0.039999999999999925,-0.08000000000000007,-0.08000000000000007,90,0.0,0.0,0.0
OCA2,64,40,24,838,0.9520833333333332,0.9822916666666668,0.9572916666666668,0.81875,0.9822916666666668,0.85,0.9833333333333332,0.21,0.9875,0.36,0.9729166666666668,0.51,0.971875,0.54,0.0302083333333333,0.0,0.0010416666666666,0.0052083333333333,0.0145833333333332,0.0052083333333333,0.0041666666666667,0.36,0.0052083333333333,-0.1635416666666667,15.0,64,40,24,bayes,0.366,0.9875,1.0,0.9822916666666667,0.541,0.9718749999999999,0.9822916666666667,0.9572916666666667,0.81875,0.00520833333333337,0.00520833333333337,0.00520833333333337,0.014583333333333282,-0.1635416666666667,-0.13854166666666667,90,0.006000000000000005,7.025630077706069e-17,7.025630077706069e-17
OCRL,54,20,34,901,0.9823529411764708,0.986764705882353,0.998529411764706,0.9764705882352942,0.9911764705882352,0.48,0.998529411764706,0.92,0.998529411764706,0.5,0.9955882352941176,0.41,1.0,0.5,0.0044117647058823,0.0044117647058823,0.0117647058823529,0.0117647058823529,0.0014705882352941,0.0073529411764705,0.0,0.5,0.0073529411764705,-0.0102941176470587,12.592592592592592,54,20,34,bayes,0.5,0.9985294117647059,0.5,0.9911764705882353,0.5,1.0,0.986764705882353,0.9985294117647059,0.9764705882352942,0.0117647058823529,0.007352941176470562,0.0117647058823529,0.0014705882352941124,-0.010294117647058787,-0.022058823529411686,90,0.0,0.0,6.245004513516506e-17
