gene,model,fold,raw_calm_weight,training_sd_plm,training_sd_calm,standardized_equivalent_calm_weight
MECP2,ESM-1b 650M + CaLM,5,0.28,4.7329777933693915,1.6064019301379826,0.1166009795149035
MEF2C,ESM-2 650M + CaLM,1,0.97,3.181195322484456,3.27189434225976,0.9708073421551564
MEF2C,ESM-2 650M + CaLM,2,0.97,3.2683162561273322,3.658900659159782,0.9731163793350237
MEF2C,ESM-2 650M + CaLM,3,0.96,3.1654725203747094,3.4449699017082014,0.96312561322126
MEF2C,ESM-2 650M + CaLM,4,0.96,3.407526643584528,3.4234883425411256,0.9601790698576892
MEF2C,ESM-2 650M + CaLM,5,0.97,3.4084795527767966,3.601973711464083,0.971565744044619
MEF2C,ESM-1b 650M + CaLM,1,0.99,4.799105131079027,3.6635116914063723,0.9869407401306591
MEF2C,ESM-1b 650M + CaLM,2,0.99,5.500998117256194,3.5771964680900354,0.984704300493059
MEF2C,ESM-1b 650M + CaLM,3,0.97,5.231819271178923,3.47839897113072,0.9555495587941671
MEF2C,ESM-1b 650M + CaLM,4,0.98,5.237253237027783,3.275591080321319,0.968401020832571
MEF2C,ESM-1b 650M + CaLM,5,0.97,4.932246887755829,3.4125877526870068,0.957212316172732
MEN1,ESM-2 650M + CaLM,1,0.43,3.1792193736874546,1.4218933755482126,0.2522783970337615
MEN1,ESM-2 650M + CaLM,2,0.0,3.0974731978436743,1.4985214606440467,0.0
MEN1,ESM-2 650M + CaLM,3,0.0,3.071301590607351,1.476977004170121,0.0
MEN1,ESM-2 650M + CaLM,4,0.0,3.266424759205389,1.5400696721904115,0.0
MEN1,ESM-2 650M + CaLM,5,0.01,3.3276957587340372,1.4013135528729486,0.0042355822325941496
MEN1,ESM-1b 650M + CaLM,1,0.0,4.299736530232614,1.543986587441369,0.0
MEN1,ESM-1b 650M + CaLM,2,0.04,4.378938968816253,1.4018688591761672,0.013163532335965938
MEN1,ESM-1b 650M + CaLM,3,0.0,3.92897472403058,1.3768469322091579,0.0
MEN1,ESM-1b 650M + CaLM,4,0.0,4.000235555310778,1.5168078955743876,0.0
MEN1,ESM-1b 650M + CaLM,5,0.04,4.1696687958325604,1.4992373088004336,0.014760443943239466
MERTK,ESM-2 650M + CaLM,1,0.0,3.946606432879112,3.0852749984153762,0.0
MERTK,ESM-2 650M + CaLM,2,0.75,4.130642766558455,3.0937703722477647,0.6920178221235
MERTK,ESM-2 650M + CaLM,3,0.75,4.171593615101484,2.825943886828086,0.6702147706937369
MERTK,ESM-2 650M + CaLM,4,0.75,3.9628201750821943,2.8650979389199773,0.6844414553286838
MERTK,ESM-2 650M + CaLM,5,0.75,4.465209473736423,2.655368569965726,0.6408095677909385
MERTK,ESM-1b 650M + CaLM,1,0.0,5.581172801486099,2.8040794873841177,0.0
MERTK,ESM-1b 650M + CaLM,2,0.0,5.396817799372772,2.949950254707131,0.0
MERTK,ESM-1b 650M + CaLM,3,0.0,5.503473737282776,2.9510685691747933,0.0
MERTK,ESM-1b 650M + CaLM,4,0.0,5.565891615990813,2.944420991411932,0.0
MERTK,ESM-1b 650M + CaLM,5,0.0,5.61202342047778,2.911452534096272,0.0
MID1,ESM-2 650M + CaLM,1,0.0,3.2442332151080158,2.979817697384578,0.0
MID1,ESM-2 650M + CaLM,2,0.0,3.517116971966318,2.31617231964006,0.0
MID1,ESM-2 650M + CaLM,3,0.0,3.5503664448858077,2.9893388022398146,0.0
MID1,ESM-2 650M + CaLM,4,0.88,3.30377034862647,2.376280337393421,0.8406272043124766
MID1,ESM-2 650M + CaLM,5,0.0,3.5944234276082674,2.919589226624873,0.0
MID1,ESM-1b 650M + CaLM,1,0.0,4.750762967398873,2.98730712122873,0.0
MID1,ESM-1b 650M + CaLM,2,0.0,4.528245204887465,2.6001729405283127,0.0
MID1,ESM-1b 650M + CaLM,3,0.0,4.6657232319964415,2.292833742575353,0.0
MID1,ESM-1b 650M + CaLM,4,0.41,4.907169251007515,2.84262846970946,0.2870134487097757
MID1,ESM-1b 650M + CaLM,5,0.0,4.536020197727123,2.9123113186711813,0.0
MITF,ESM-2 650M + CaLM,1,0.0,4.704046635863289,4.009140113333465,0.0
MITF,ESM-2 650M + CaLM,2,0.0,3.506317257077412,3.8732465921137447,0.0
MITF,ESM-2 650M + CaLM,3,0.0,3.8570335652100503,3.9950478876098914,0.0
MITF,ESM-2 650M + CaLM,4,0.0,4.487133524559845,4.326346967047993,0.0
MITF,ESM-2 650M + CaLM,5,0.0,4.577618322426287,4.211744093220759,0.0
MITF,ESM-1b 650M + CaLM,1,0.0,5.152221941656975,4.170684330711447,0.0
MITF,ESM-1b 650M + CaLM,2,0.0,4.935379900195557,4.199345793448905,0.0
MITF,ESM-1b 650M + CaLM,3,0.0,4.340105827680603,4.048995412684452,0.0
MITF,ESM-1b 650M + CaLM,4,0.0,4.961073638306712,4.125488274639965,0.0
MITF,ESM-1b 650M + CaLM,5,0.0,4.069056916471824,4.019717282080911,0.0
MLC1,ESM-2 650M + CaLM,1,0.77,1.5601472224631514,1.3622135161569944,0.7450990221914638
MLC1,ESM-2 650M + CaLM,2,0.77,2.017067247922007,1.844032603641559,0.7537329131608886
MLC1,ESM-2 650M + CaLM,3,0.35,1.92259402883427,1.8442436223081475,0.3405946672627112
MLC1,ESM-2 650M + CaLM,4,1.0,2.0595121093576982,1.7239550156644083,1.0
MLC1,ESM-2 650M + CaLM,5,0.85,2.085578987401768,1.8325843743456558,0.8327552877180442
MLC1,ESM-1b 650M + CaLM,1,0.55,1.7719063736557419,1.8677281005251583,0.5629977908659033
MLC1,ESM-1b 650M + CaLM,2,0.7000000000000001,1.9784759375144476,1.9136452375553406,0.692957174436709
MLC1,ESM-1b 650M + CaLM,3,0.84,1.9767508444802253,1.6915421312122305,0.8179342671456161
MLC1,ESM-1b 650M + CaLM,4,0.7000000000000001,1.6313861135590553,1.3640902522409062,0.66113484273923
MLC1,ESM-1b 650M + CaLM,5,0.66,1.7722945869399975,1.7305685005080536,0.6546334403338778
MLH1,ESM-2 650M + CaLM,1,0.8200000000000001,2.853321112297694,2.6946081449668124,0.8113975336677786
MLH1,ESM-2 650M + CaLM,2,0.8200000000000001,2.9168820617899005,2.6149133230601915,0.803302316997741
MLH1,ESM-2 650M + CaLM,3,0.85,2.831652085019553,2.581999828536903,0.8378483303551241
MLH1,ESM-2 650M + CaLM,4,0.8300000000000001,2.7883460548006602,2.620746766169191,0.8210735638450612
MLH1,ESM-2 650M + CaLM,5,0.56,2.9687955551142915,2.693873648306833,0.5359344136828914
MLH1,ESM-1b 650M + CaLM,1,0.74,3.732342807865658,2.5743906599143282,0.662520177187195
MLH1,ESM-1b 650M + CaLM,2,0.73,3.8058305247924613,2.7506063282365023,0.6614829405850657
MLH1,ESM-1b 650M + CaLM,3,0.73,3.5762268390391205,2.5682052676195033,0.660051023159193
MLH1,ESM-1b 650M + CaLM,4,0.73,3.6892407968123213,2.654171301023782,0.6604576590489805
MLH1,ESM-1b 650M + CaLM,5,0.74,3.703552481717105,2.6568635011353203,0.6712452104403015
MMAB,ESM-2 650M + CaLM,1,0.0,2.8454978592560307,2.956985384498155,0.0
MMAB,ESM-2 650M + CaLM,2,0.25,3.6962533918314575,2.8530267278082238,0.20463852643827066
MMAB,ESM-2 650M + CaLM,3,0.25,3.7120083592022417,2.748075750146322,0.19792968837082847
MMAB,ESM-2 650M + CaLM,4,0.0,3.4819339192879766,2.1063628838905757,0.0
MMAB,ESM-2 650M + CaLM,5,0.25,3.7704733698577897,2.627142206914059,0.18848014215974815
MMAB,ESM-1b 650M + CaLM,1,0.38,6.555295987538234,2.5199546757481897,0.19068265096399686
MMAB,ESM-1b 650M + CaLM,2,0.15,6.229604884092103,2.9089965975199594,0.07613163240134431
MMAB,ESM-1b 650M + CaLM,3,0.38,3.921336729964812,2.382991370000791,0.27138158868267326
MMAB,ESM-1b 650M + CaLM,4,0.38,6.290954150766344,2.6350963526575937,0.20428236240566652
MMAB,ESM-1b 650M + CaLM,5,0.38,5.800479236991256,2.84773892475805,0.2313038690040827
MMACHC,ESM-2 650M + CaLM,1,0.95,1.4924991838163235,1.2980523654223972,0.9429374502894725
MMACHC,ESM-2 650M + CaLM,2,0.79,2.2720129547459664,1.858275626541591,0.754712925248193
MMACHC,ESM-2 650M + CaLM,3,0.95,2.3109826942524334,1.9595909007450831,0.9415580397886416
MMACHC,ESM-2 650M + CaLM,4,0.95,2.29423140992614,1.9080202580909558,0.9404816393932491
MMACHC,ESM-2 650M + CaLM,5,0.95,1.9117641481865215,1.8097033167626662,0.9473287015056063
MMACHC,ESM-1b 650M + CaLM,1,0.7000000000000001,1.85201285421654,1.5892570983514862,0.6669209017550486
MMACHC,ESM-1b 650M + CaLM,2,0.96,1.899022813817539,1.6147391458231064,0.9532867459492772
MMACHC,ESM-1b 650M + CaLM,3,0.96,2.2817426002889847,1.97109690463459,0.9539860559609872
MMACHC,ESM-1b 650M + CaLM,4,0.76,1.9865174125212477,1.8994578198991394,0.7517308552367614
MMACHC,ESM-1b 650M + CaLM,5,0.0,2.2990780803484636,1.8036237623399372,0.0
MME,ESM-2 650M + CaLM,1,0.0,2.8927794903123516,3.7315568914066013,0.0
MME,ESM-2 650M + CaLM,2,0.0,3.242843146570677,4.001696372127332,0.0
MME,ESM-2 650M + CaLM,3,0.0,2.888769477110681,3.295640568054798,0.0
MME,ESM-2 650M + CaLM,4,0.0,3.243096769701118,3.552771756776912,0.0
MME,ESM-2 650M + CaLM,5,0.0,3.210812361274564,3.605934806914141,0.0
MME,ESM-1b 650M + CaLM,1,0.0,4.282903223355408,3.8557575852198163,0.0
MME,ESM-1b 650M + CaLM,2,0.0,3.425836677739278,3.5683145869851174,0.0
MME,ESM-1b 650M + CaLM,3,0.0,4.2788947758639875,3.775602737619623,0.0
MME,ESM-1b 650M + CaLM,4,0.0,3.5764529099487983,3.295640568054798,0.0
MME,ESM-1b 650M + CaLM,5,0.0,4.152144761618439,3.8199005897554885,0.0
MMUT,ESM-2 650M + CaLM,1,0.52,3.2296585412058754,2.3265783940603373,0.43833182583619434
MMUT,ESM-2 650M + CaLM,2,0.62,2.9064499953701954,2.20050922975835,0.5526304737567069
MMUT,ESM-2 650M + CaLM,3,0.55,2.868373773581097,2.2700785350826846,0.49168573733369647
MMUT,ESM-2 650M + CaLM,4,0.91,2.956129956006139,2.2285354284670493,0.8840237576631472
MMUT,ESM-2 650M + CaLM,5,0.66,2.922043885505385,2.216208639406769,0.5955142476464675
MMUT,ESM-1b 650M + CaLM,1,0.09,2.970770616601783,2.3121372142440135,0.07147271370934474
MMUT,ESM-1b 650M + CaLM,2,0.38,3.110618108473016,2.278157616841295,0.3098110881074879
MMUT,ESM-1b 650M + CaLM,3,0.09,2.9786531694690344,2.1444881930164827,0.06647106294205528
MMUT,ESM-1b 650M + CaLM,4,0.0,2.9819228789754413,2.2552798470410265,0.0
MMUT,ESM-1b 650M + CaLM,5,0.0,3.2284841362141807,2.2450456333866193,0.0
MSH2,ESM-2 650M + CaLM,1,0.59,3.556814670982066,3.071652614923487,0.5541161219094829
MSH2,ESM-2 650M + CaLM,2,0.61,3.6655010120995013,3.0024266576736194,0.5616270629050308
MSH2,ESM-2 650M + CaLM,3,0.59,3.631631166911236,3.048091059371214,0.5470600410923879
MSH2,ESM-2 650M + CaLM,4,0.67,3.6204586528412475,3.012148157075552,0.6281381794486974
MSH2,ESM-2 650M + CaLM,5,0.49,3.7489267220224565,2.976466613702801,0.43272591890880785
MSH2,ESM-1b 650M + CaLM,1,0.7000000000000001,4.319438296399202,3.004844971055204,0.6187859693619345
MSH2,ESM-1b 650M + CaLM,2,0.74,4.425182780781878,3.0187656356231676,0.660047295570309
MSH2,ESM-1b 650M + CaLM,3,0.62,4.291556851990555,3.0184233957755886,0.5343541105891625
MSH2,ESM-1b 650M + CaLM,4,0.74,4.413881770421617,2.9997196132189283,0.6592003754529133
MSH2,ESM-1b 650M + CaLM,5,0.74,4.379985912029349,3.0660341581449564,0.6658129632363592
MTHFR,ESM-2 650M + CaLM,1,0.61,2.950342273321373,2.1653935054622946,0.5344436437726543
MTHFR,ESM-2 650M + CaLM,2,0.46,2.860543464959562,2.4508395633581075,0.4219133926686729
MTHFR,ESM-2 650M + CaLM,3,0.61,2.4552694393699217,2.329142471042037,0.5973837605902395
MTHFR,ESM-2 650M + CaLM,4,0.51,2.495639404871817,2.1658817265962194,0.474593875738405
MTHFR,ESM-2 650M + CaLM,5,0.5700000000000001,2.79545654476681,2.3738390238631935,0.5295565509237372
MTHFR,ESM-1b 650M + CaLM,1,0.5700000000000001,2.9746815979128485,2.3363737411941865,0.5100771824473825
MTHFR,ESM-1b 650M + CaLM,2,0.04,3.23557745932808,2.385716782079654,0.029806714466647607
MTHFR,ESM-1b 650M + CaLM,3,0.11,2.8044816617201285,2.1702259488104576,0.08729428200147661
MTHFR,ESM-1b 650M + CaLM,4,0.25,2.8305765699038905,2.2379077397254923,0.20857254033712802
MTHFR,ESM-1b 650M + CaLM,5,0.16,3.2591830428581243,2.472452492279244,0.12625398835125487
MTM1,ESM-2 650M + CaLM,1,0.35,3.443799559333017,3.454508116244359,0.35070664629247117
MTM1,ESM-2 650M + CaLM,2,0.16,3.6130398751666486,3.502510855641281,0.1558682524353039
MTM1,ESM-2 650M + CaLM,3,0.35,3.584189458572572,3.596084345518184,0.3507541306637728
MTM1,ESM-2 650M + CaLM,4,0.75,3.7773058716379055,3.6291742484630234,0.7424241380323963
MTM1,ESM-2 650M + CaLM,5,0.14,3.686355704611965,3.5564798915841527,0.1357371019574245
MTM1,ESM-1b 650M + CaLM,1,0.5,4.2702833097323145,3.6731327134791085,0.462412229542789
MTM1,ESM-1b 650M + CaLM,2,0.53,4.41240585706864,3.5367597315334343,0.47475528480367907
MTM1,ESM-1b 650M + CaLM,3,0.62,3.9325318358881622,3.474941565948631,0.5904539839712015
MTM1,ESM-1b 650M + CaLM,4,0.49,4.275571277930962,3.430981152277324,0.43534483164735016
MTM1,ESM-1b 650M + CaLM,5,0.53,4.155716484179791,3.624878780875343,0.4958701707581329
MUSK,ESM-2 650M + CaLM,1,0.0,3.000003420161492,2.521533050896105,0.0
MUSK,ESM-2 650M + CaLM,2,0.28,2.752724582960107,2.110996464568844,0.22972003817335485
MUSK,ESM-2 650M + CaLM,3,0.28,2.8208411040056975,2.3481493622876792,0.24455454671213347
MUSK,ESM-2 650M + CaLM,4,0.18,2.89927820491194,2.271560473177286,0.14674747782261222
MUSK,ESM-2 650M + CaLM,5,0.28,2.5246337703834656,1.85162747948732,0.2219234088097677
MUSK,ESM-1b 650M + CaLM,1,0.0,5.497334084919211,1.8246997633968112,0.0
MUSK,ESM-1b 650M + CaLM,2,0.06,4.774196508015687,2.3716032793682063,0.030733248236036983
MUSK,ESM-1b 650M + CaLM,3,0.27,5.5966016619321675,2.2862840163358817,0.13126107801135398
MUSK,ESM-1b 650M + CaLM,4,0.27,4.83330432179415,2.4529456518375863,0.15804279666225884
MUSK,ESM-1b 650M + CaLM,5,0.27,5.075630471607232,2.172113423147719,0.1366528971320503
MUTYH,ESM-2 650M + CaLM,1,0.0,4.321200471305239,2.7997954754645367,0.0
MUTYH,ESM-2 650M + CaLM,2,0.77,4.241841072323375,2.7478075420792827,0.6844108427110546
MUTYH,ESM-2 650M + CaLM,3,0.77,4.221837944757827,2.7043719902667824,0.6819852706367794
MUTYH,ESM-2 650M + CaLM,4,0.77,4.4324518152151375,2.736014693531015,0.6738962726251945
MUTYH,ESM-2 650M + CaLM,5,0.49,4.105033308524241,2.6439556471764982,0.38226557449347703
MUTYH,ESM-1b 650M + CaLM,1,0.0,4.919775049009938,2.4529611035583603,0.0
MUTYH,ESM-1b 650M + CaLM,2,0.0,4.808780354795174,2.7338803276806964,0.0
MUTYH,ESM-1b 650M + CaLM,3,0.0,5.038585411632801,2.7788396312033012,0.0
MUTYH,ESM-1b 650M + CaLM,4,0.0,4.730416265424663,2.682023448763529,0.0
MUTYH,ESM-1b 650M + CaLM,5,0.0,4.835879265654552,2.8811212515267806,0.0
MYCN,ESM-2 650M + CaLM,1,0.0,4.172415797972851,3.4797121762436656,0.0
MYCN,ESM-2 650M + CaLM,2,0.0,3.4500140495455955,2.760114742314357,0.0
MYCN,ESM-2 650M + CaLM,3,0.0,3.6306420758860414,3.3092308952735827,0.0
MYCN,ESM-2 650M + CaLM,4,0.0,3.8121111536549845,3.1545988855727907,0.0
MYCN,ESM-2 650M + CaLM,5,0.0,3.780444647506282,3.512078429895201,0.0
MYCN,ESM-1b 650M + CaLM,1,0.0,5.946580782301982,3.33253110677796,0.0
MYCN,ESM-1b 650M + CaLM,2,0.0,6.104175626086043,3.659698447035803,0.0
MYCN,ESM-1b 650M + CaLM,3,0.0,5.984302632294297,2.7148284398815123,0.0
MYCN,ESM-1b 650M + CaLM,4,0.0,6.307081644662214,3.1545988855727907,0.0
MYCN,ESM-1b 650M + CaLM,5,0.0,6.154611449686471,3.402617531961404,0.0
MYOC,ESM-2 650M + CaLM,1,0.0,3.4777265672794053,2.3383272884672266,0.0
MYOC,ESM-2 650M + CaLM,2,0.0,3.337582619480035,2.343587587351955,0.0
MYOC,ESM-2 650M + CaLM,3,0.0,3.234059451712917,2.4721516975192124,0.0
MYOC,ESM-2 650M + CaLM,4,0.0,3.4792730015559084,2.708321570518575,0.0
MYOC,ESM-2 650M + CaLM,5,0.0,3.351569572114363,2.524519026319473,0.0
MYOC,ESM-1b 650M + CaLM,1,0.0,3.561746417277305,2.3662988054240643,0.0
MYOC,ESM-1b 650M + CaLM,2,0.0,3.7771900069311544,2.429336317927699,0.0
MYOC,ESM-1b 650M + CaLM,3,0.0,3.6189360183418073,2.441742938872403,0.0
MYOC,ESM-1b 650M + CaLM,4,0.0,3.757810592512566,2.625434807121916,0.0
MYOC,ESM-1b 650M + CaLM,5,0.0,3.830690762274232,2.583521512895922,0.0
NAGLU,ESM-2 650M + CaLM,1,0.0,3.7235997098512406,1.8936179750368658,0.0
NAGLU,ESM-2 650M + CaLM,2,0.08,3.3651104138205943,1.7786389000259775,0.04394152093607746
NAGLU,ESM-2 650M + CaLM,3,0.08,3.550479647021847,1.8915166887212689,0.044274969431495975
NAGLU,ESM-2 650M + CaLM,4,0.08,3.5384453809419796,1.958906224734348,0.04592869883196691
NAGLU,ESM-2 650M + CaLM,5,0.08,3.453538514277699,1.7802725484759505,0.042902304564464595
NAGLU,ESM-1b 650M + CaLM,1,0.18,3.5192852016852583,1.950754472757806,0.10847737556713956
NAGLU,ESM-1b 650M + CaLM,2,0.04,3.2779559351257292,1.8805309177283203,0.0233457047930887
NAGLU,ESM-1b 650M + CaLM,3,0.18,3.201815153309092,2.017843251951952,0.12152834332686285
NAGLU,ESM-1b 650M + CaLM,4,0.18,3.432265754830284,1.6968574461651331,0.09789900257040789
NAGLU,ESM-1b 650M + CaLM,5,0.18,3.3313686567896674,1.7743438219560599,0.1046774768830193
NARS1,ESM-2 650M + CaLM,1,0.96,3.4604074877074655,3.116806461909712,0.955785316551119
NARS1,ESM-2 650M + CaLM,2,0.01,3.904668779473684,2.4086650370828577,0.0061924046164277945
NARS1,ESM-2 650M + CaLM,3,0.04,3.386906878208951,2.6440349947822415,0.03150293450622334
NARS1,ESM-2 650M + CaLM,4,0.04,3.4150546383300737,3.0053896759806404,0.03537138244458353
NARS1,ESM-2 650M + CaLM,5,0.0,3.801789760486431,2.823977849991092,0.0
NARS1,ESM-1b 650M + CaLM,1,0.14,4.552289970429601,2.912977094270932,0.09434119046618442
NARS1,ESM-1b 650M + CaLM,2,0.0,5.065198416869007,2.668649155626683,0.0
NARS1,ESM-1b 650M + CaLM,3,0.9,4.536745959574234,3.1187014958868082,0.8608576079933224
NARS1,ESM-1b 650M + CaLM,4,0.27,4.396634639713119,2.753095850589007,0.18804922901022306
NARS1,ESM-1b 650M + CaLM,5,0.27,3.9442312844042995,2.7190880536027686,0.20317294427668953
NEU1,ESM-2 650M + CaLM,1,0.0,2.7409155727217525,2.0707041770851307,0.0
NEU1,ESM-2 650M + CaLM,2,0.03,2.5802604823378372,1.6209051749882302,0.01905841261571694
NEU1,ESM-2 650M + CaLM,3,0.12,2.622961718308937,2.081412286688892,0.09764340840106232
NEU1,ESM-2 650M + CaLM,4,0.03,2.606304971410036,2.1440754745701014,0.024811494851868662
NEU1,ESM-2 650M + CaLM,5,0.12,2.831685920601637,2.0951088673009575,0.09164632700505236
NEU1,ESM-1b 650M + CaLM,1,0.23,2.66636826449558,2.1934272218407567,0.19725127995571148
NEU1,ESM-1b 650M + CaLM,2,0.23,3.1223817162005174,1.4647198190453596,0.12290072025546075
NEU1,ESM-1b 650M + CaLM,3,0.23,2.8555717469207567,2.1082249138651363,0.18068151690422674
NEU1,ESM-1b 650M + CaLM,4,0.0,2.912967641291572,2.106831448231017,0.0
NEU1,ESM-1b 650M + CaLM,5,0.23,2.976279521960839,2.1054970171907685,0.17444682751315185
NGLY1,ESM-2 650M + CaLM,1,0.0,4.3321415421634475,2.9099989388868748,0.0
NGLY1,ESM-2 650M + CaLM,2,0.0,3.643603830283492,2.735191009854081,0.0
NGLY1,ESM-2 650M + CaLM,3,0.0,3.9785773007320047,2.588684958514387,0.0
NGLY1,ESM-2 650M + CaLM,4,0.0,4.00923220723592,2.6693128868404568,0.0
NGLY1,ESM-2 650M + CaLM,5,0.0,4.051716082007808,2.1714243046154245,0.0
NGLY1,ESM-1b 650M + CaLM,1,0.0,4.291484691205481,2.207658664143609,0.0
NGLY1,ESM-1b 650M + CaLM,2,0.0,4.147025868238712,2.6927015246165835,0.0
NGLY1,ESM-1b 650M + CaLM,3,0.0,4.961864639897919,2.751382374155207,0.0
NGLY1,ESM-1b 650M + CaLM,4,0.0,4.673510122886772,2.664809982281435,0.0
NGLY1,ESM-1b 650M + CaLM,5,0.0,4.738111880438297,2.749690166382248,0.0
NOD2,ESM-2 650M + CaLM,1,0.0,2.385462620166741,1.5677654777619614,0.0
NOD2,ESM-2 650M + CaLM,2,0.1,2.5271566915352497,1.5267068697716764,0.06290220857510292
NOD2,ESM-2 650M + CaLM,3,0.24,2.327431527187454,1.4532104291232273,0.16469940594874005
NOD2,ESM-2 650M + CaLM,4,0.02,2.426020495760149,1.572847642482216,0.013058328705891239
NOD2,ESM-2 650M + CaLM,5,0.39,2.3992117648402242,1.5064342529924384,0.2864462139743711
NOD2,ESM-1b 650M + CaLM,1,0.29,2.2449183965575283,1.5883432024242812,0.224199041215922
NOD2,ESM-1b 650M + CaLM,2,0.33,2.5416433046904636,1.5195172040179508,0.22747865236439982
NOD2,ESM-1b 650M + CaLM,3,0.0,2.435942837285327,1.6132611980060718,0.0
NOD2,ESM-1b 650M + CaLM,4,0.51,2.448352475360087,1.3259770270620723,0.3604848366665729
NOD2,ESM-1b 650M + CaLM,5,0.32,2.5570897727625552,1.5688442269500786,0.22403547056097187
NR0B1,ESM-2 650M + CaLM,1,0.0,3.717736893607079,1.6735554683655103,0.0
NR0B1,ESM-2 650M + CaLM,2,0.0,3.8730884450280114,1.7952511211516127,0.0
NR0B1,ESM-2 650M + CaLM,3,0.0,4.257778919432884,1.8000670314214877,0.0
NR0B1,ESM-2 650M + CaLM,4,0.0,3.811870441935999,1.8702162793421315,0.0
NR0B1,ESM-2 650M + CaLM,5,0.0,4.016820206640882,1.655953490133555,0.0
NR0B1,ESM-1b 650M + CaLM,1,0.0,3.109887236202844,1.7325556839535043,0.0
NR0B1,ESM-1b 650M + CaLM,2,0.0,3.1875393370515277,1.4759553300207864,0.0
NR0B1,ESM-1b 650M + CaLM,3,0.0,3.1639733091989175,1.8391569445997347,0.0
NR0B1,ESM-1b 650M + CaLM,4,0.0,3.1024454751422503,1.9465874792681255,0.0
NR0B1,ESM-1b 650M + CaLM,5,0.0,3.2707978981457777,1.7868224220030082,0.0
NR2F1,ESM-2 650M + CaLM,1,0.12,3.1762638894783253,2.8978118346563138,0.11064398863126175
NR2F1,ESM-2 650M + CaLM,2,0.34,3.1952411955820677,2.6226599704464055,0.2971789687050309
NR2F1,ESM-2 650M + CaLM,3,0.12,3.10751357929312,2.4821144691975645,0.09822163451701711
NR2F1,ESM-2 650M + CaLM,4,0.04,3.1373540640043207,2.8319585974376227,0.036247466513316076
NR2F1,ESM-2 650M + CaLM,5,0.12,3.1985498622734205,2.763404415772478,0.1053952624256941
NR2F1,ESM-1b 650M + CaLM,1,0.35,3.7022945985864615,2.717413855427122,0.28326742889651585
NR2F1,ESM-1b 650M + CaLM,2,0.35,3.493778526218602,2.7975792625272087,0.3012676827086264
NR2F1,ESM-1b 650M + CaLM,3,0.35,3.0833109316403373,2.516580778132012,0.30530914935105874
NR2F1,ESM-1b 650M + CaLM,4,0.0,3.711851427362532,2.7296546837450726,0.0
NR2F1,ESM-1b 650M + CaLM,5,0.35,3.6143071446545325,2.8689056593073814,0.29943102605765576
NTRK1,ESM-2 650M + CaLM,1,0.15,3.323796521727399,2.4025282134614905,0.11312736127884246
NTRK1,ESM-2 650M + CaLM,2,0.45,3.4685037927726623,2.4675595462806217,0.36791675741264124
NTRK1,ESM-2 650M + CaLM,3,0.15,3.168835023795709,2.275343469192488,0.11246218881398988
NTRK1,ESM-2 650M + CaLM,4,0.45,3.3196011442027307,2.278110099942663,0.35958423472474177
NTRK1,ESM-2 650M + CaLM,5,0.0,3.23630299740436,2.1460384356545044,0.0
NTRK1,ESM-1b 650M + CaLM,1,0.0,3.844272421921203,2.2771506394879744,0.0
NTRK1,ESM-1b 650M + CaLM,2,0.02,3.7067035542720093,2.3318562834030483,0.012675864833418399
NTRK1,ESM-1b 650M + CaLM,3,0.02,3.83153055472264,2.2688384840880835,0.011940385688977793
NTRK1,ESM-1b 650M + CaLM,4,0.02,3.8651430574644254,2.370123892083952,0.012359707551517728
NTRK1,ESM-1b 650M + CaLM,5,0.0,4.053786935283036,2.3373534047579163,0.0
NUP107,ESM-2 650M + CaLM,1,0.21,2.7262248736925168,1.1332350725749554,0.09950230472449102
NUP107,ESM-2 650M + CaLM,2,0.0,2.48028917277934,1.1628542047597237,0.0
NUP107,ESM-2 650M + CaLM,3,0.0,2.9499190467529943,1.332294146313846,0.0
NUP107,ESM-2 650M + CaLM,4,0.0,3.0088642021398653,1.2739238966487954,0.0
NUP107,ESM-2 650M + CaLM,5,0.0,2.736409584676755,1.408376420391333,0.0
NUP107,ESM-1b 650M + CaLM,1,0.85,4.053810105505113,1.1581235498368574,0.618159826437878
NUP107,ESM-1b 650M + CaLM,2,0.46,3.832726658719638,1.2604122868480085,0.21883297119218598
NUP107,ESM-1b 650M + CaLM,3,0.46,4.036486620945012,1.2253359112014308,0.20546157815108743
NUP107,ESM-1b 650M + CaLM,4,0.0,3.1441490669880814,1.3349872299235261,0.0
NUP107,ESM-1b 650M + CaLM,5,0.0,3.943172191953006,1.2953319494999789,0.0
OCA2,ESM-2 650M + CaLM,1,0.36,3.443429234433879,2.42399853847481,0.28365289867762256
OCA2,ESM-2 650M + CaLM,2,0.36,3.6187054682471724,2.5816483765064477,0.28637562795590027
OCA2,ESM-2 650M + CaLM,3,0.1,3.9047398465853593,2.301387230419171,0.06146203430200061
OCA2,ESM-2 650M + CaLM,4,0.1,3.7066285750105337,2.326083368131013,0.06518243233073583
OCA2,ESM-2 650M + CaLM,5,0.24,3.7240115102545053,2.6005136135957136,0.18067633264241287
OCA2,ESM-1b 650M + CaLM,1,0.72,5.244275465485881,2.431083855767027,0.5438028483248376
OCA2,ESM-1b 650M + CaLM,2,0.39,5.229318347369739,2.3603119720420525,0.2239490941350147
OCA2,ESM-1b 650M + CaLM,3,0.39,5.356648227956684,2.5171326623169485,0.2310254057258049
