gene,n,n_pathogenic,n_benign,protein_length,nested_cv_splits,ESM-2 150M AUROC,ESM-2 650M AUROC,ESM-1b 650M AUROC,CaLM AUROC,ESM-2 150M + 650M AUROC,ESM-2 150M + 650M weight_second,ESM-2 150M + 650M weight_second_sd,ESM-2 150M + 650M mean_train_auc_at_selected_weights,ESM-2 150M + 650M n_outer_folds,ESM-2 650M + ESM-1b 650M AUROC,ESM-2 650M + ESM-1b 650M weight_second,ESM-2 650M + ESM-1b 650M weight_second_sd,ESM-2 650M + ESM-1b 650M mean_train_auc_at_selected_weights,ESM-2 650M + ESM-1b 650M n_outer_folds,ESM-2 650M + CaLM AUROC,ESM-2 650M + CaLM weight_second,ESM-2 650M + CaLM weight_second_sd,ESM-2 650M + CaLM mean_train_auc_at_selected_weights,ESM-2 650M + CaLM n_outer_folds,ESM-2 150M + CaLM AUROC,ESM-2 150M + CaLM weight_second,ESM-2 150M + CaLM weight_second_sd,ESM-2 150M + CaLM mean_train_auc_at_selected_weights,ESM-2 150M + CaLM n_outer_folds,ESM-1b 650M + CaLM AUROC,ESM-1b 650M + CaLM weight_second,ESM-1b 650M + CaLM weight_second_sd,ESM-1b 650M + CaLM mean_train_auc_at_selected_weights,ESM-1b 650M + CaLM n_outer_folds,650M_minus_150M,150M650M_minus_650M,650M1b_minus_650M,650MCaLM_minus_650M,1bCaLM_minus_1b,650MCaLM_minus_150M650M,650MCaLM_minus_650M1b,codon_dependency_index,delta_delta_auroc,independent_calm_minus_650m,inverse_variance_weight,esm2_calm_weight,esm2_cross_modal_gain,esm2_cross_modal_advantage,esm2_gain_over_protein,esm2_independent_calm_signal,esm1b_calm_weight,esm1b_gain_over_protein,esm1b_independent_calm_signal,esm2_codon_rank,esm2_gain_rank,esm1b_codon_rank,esm1b_gain_rank,esm2_top_codon_weight_decile,esm2_top_cross_modal_gain_decile,esm1b_top_codon_weight_decile,esm1b_top_gain_decile
STS,16,6,10,578,5,0.8333333333333333,0.9166666666666666,0.95,0.7,0.8833333333333333,0.546,0.1043072384832423,0.9325,5,0.9333333333333332,0.328,0.1833575741549827,0.965,5,0.9,0.132,0.1204989626511365,0.9325,5,0.8333333333333334,0.024,0.0219089023002066,0.85375,5,0.95,0.0,0.0,0.95375,5,0.0833333333333333,-0.0333333333333333,0.0166666666666667,-0.0166666666666666,-1.1102230246251563e-16,0.0166666666666667,-0.0333333333333333,0.132,0.0166666666666667,-0.2166666666666666,3.75,0.132,-0.0166666666666666,0.0166666666666667,-0.0166666666666666,-0.21666666666666667,0.0,-1.1102230246251563e-16,-0.25,274,383,448,275,False,False,False,False
STXBP1,127,83,44,594,5,0.8852683461117197,0.9164841182913472,0.871303395399781,0.8658269441401972,0.9181270536692224,0.844,0.0634822809924155,0.9207404535762744,5,0.9022453450164294,0.2219999999999999,0.1418449858119771,0.923621861830817,5,0.911829134720701,0.056,0.091268833672837,0.9175837622852548,5,0.8912924424972618,0.206,0.0357770876399966,0.892968275505589,5,0.8682913472070098,0.478,0.1661926592843378,0.8933106832360564,5,0.0312157721796275,0.001642935377875,-0.0142387732749178,-0.0046549835706461,-0.0030120481927711,-0.0062979189485212,0.0095837897042716,0.056,-0.0062979189485212,-0.05065717415115,28.755905511811022,0.056,-0.0046549835706461,-0.0062979189485212,-0.0046549835706461,-0.05065717415115001,0.478,-0.0030120481927711,-0.005476451259583737,322,337,82,304,False,False,False,False
SUCLA2,12,5,7,463,5,0.9428571428571428,0.9714285714285716,0.9714285714285716,0.8857142857142857,0.9428571428571428,0.054,0.0492950301754649,0.9733333333333332,5,0.9714285714285714,0.084,0.0766811580507232,1.0,5,0.9714285714285714,0.0,0.0,0.9733333333333334,5,0.9428571428571428,0.042,0.0383405790253616,0.9716666666666668,5,0.9714285714285714,0.0,0.0,0.9716666666666668,5,0.0285714285714286,-0.0285714285714286,-1.1102230246251563e-16,-1.1102230246251563e-16,-1.1102230246251563e-16,0.0285714285714285,0.0,0.0,0.0285714285714285,-0.0857142857142858,2.9166666666666665,0.0,-1.1102230246251563e-16,0.0285714285714285,-1.1102230246251563e-16,-0.08571428571428596,0.0,-1.1102230246251563e-16,-0.08571428571428596,451,311,449,276,False,False,False,False
SUMF1,24,17,7,374,5,0.9663865546218487,1.0,1.0,0.3949579831932773,0.9915966386554622,0.146,0.0391152144312159,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.9663865546218487,0.0,0.0,0.9652747252747252,5,1.0,0.0,0.0,1.0,5,0.0336134453781512,-0.0084033613445377,0.0,0.0,0.0,0.0084033613445377,0.0,0.0,0.0084033613445377,-0.6050420168067228,4.958333333333333,0.0,0.0,0.0084033613445377,0.0,-0.6050420168067228,0.0,0.0,-0.6050420168067228,452,276,450,239,False,False,False,False
TAOK1,15,9,6,1001,5,0.9814814814814816,1.0,0.9444444444444444,1.0,0.9814814814814816,0.486,0.4436552715791846,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.9629629629629628,0.488,0.2728002932549743,1.0,5,0.8703703703703703,0.2299999999999999,0.1303840481040529,1.0,5,0.0185185185185184,-0.0185185185185184,0.0,0.0,-0.074074074074074,0.0185185185185184,0.0,0.0,0.0185185185185184,0.0,3.6,0.0,0.0,0.0185185185185184,0.0,0.0,0.2299999999999999,-0.074074074074074,0.05555555555555558,453,277,224,445,False,False,False,False
TBR1,27,14,13,682,5,0.8901098901098901,0.934065934065934,1.0,0.956043956043956,0.8626373626373627,0.482,0.2722498852157701,0.9414876033057852,5,0.934065934065934,0.466,0.3305752561823102,1.0,5,0.9395604395604396,0.592,0.342081861547788,0.954793388429752,5,0.8846153846153846,0.422,0.1744133022449836,0.9562809917355372,5,1.0,0.0,0.0,1.0,5,0.043956043956044,-0.0714285714285714,0.0,0.0054945054945054,0.0,0.0769230769230768,0.0054945054945054,0.592,0.0769230769230768,0.021978021978022,6.7407407407407405,0.592,0.0054945054945054,0.0769230769230768,0.0054945054945054,0.02197802197802201,0.0,0.0,-0.04395604395604402,67,133,451,240,False,False,False,False
TBX4,21,8,13,546,5,0.971153846153846,0.9615384615384616,0.9423076923076924,0.971153846153846,0.971153846153846,0.0,0.0,0.9705627705627704,5,0.9615384615384616,0.0,0.0,0.9543290043290042,5,0.9615384615384616,0.096,0.0876356092008265,0.96995670995671,5,0.9615384615384616,0.156,0.1424078649513432,0.9815584415584416,5,0.9423076923076924,0.442,0.2604227332626704,0.9732900432900432,5,-0.0096153846153844,0.0096153846153845,0.0,0.0,0.0,-0.0096153846153845,0.0,0.096,-0.0096153846153845,0.0096153846153844,4.9523809523809526,0.096,0.0,-0.0096153846153845,0.0,0.00961538461538447,0.442,0.0,0.028846153846153633,294,278,102,241,False,False,False,False
TBX5,33,19,14,518,5,0.9060150375939848,0.9060150375939848,0.9360902255639098,0.9360902255639098,0.8721804511278195,0.094,0.0835463942968216,0.9213888888888888,5,0.943609022556391,0.5839999999999999,0.0581377674149945,0.9637121212121212,5,0.8571428571428571,0.658,0.3998374669787712,0.9471717171717172,5,0.8947368421052632,0.2679999999999999,0.2012958022413781,0.9624242424242424,5,0.9323308270676692,0.44,0.3144837038703277,0.9691161616161617,5,0.0,-0.0338345864661654,0.037593984962406,-0.0488721804511278,-0.0037593984962406,-0.0150375939849624,-0.0864661654135339,0.658,-0.0150375939849624,0.0300751879699248,8.06060606060606,0.658,-0.0488721804511278,-0.0150375939849624,-0.0488721804511278,0.03007518796992492,0.44,-0.0037593984962406,0.0,48,438,103,309,False,False,False,False
TCF4,84,40,44,671,5,0.8994318181818183,0.93125,0.9085227272727272,0.9096590909090908,0.9096590909090908,0.736,0.3420964776199837,0.9330555555555556,5,0.9267045454545456,0.182,0.0867179335547152,0.9407986111111112,5,0.9255681818181818,0.344,0.2289759812731457,0.9359424603174602,5,0.9119318181818182,0.64,0.2190890230020664,0.9204464285714286,5,0.9471590909090908,0.66,0.1004987562112088,0.9536111111111112,5,0.0318181818181817,-0.0215909090909091,-0.0045454545454545,-0.0056818181818182,0.0386363636363635,0.0159090909090908,-0.0011363636363637,0.344,0.0159090909090908,-0.0215909090909091,20.952380952380956,0.344,-0.0056818181818182,0.0159090909090908,-0.0056818181818182,-0.021590909090909216,0.66,0.0386363636363635,0.001136363636363602,164,342,33,30,False,False,True,True
TFE3,21,11,10,575,5,0.3181818181818182,0.2818181818181818,1.0,0.5,0.3,0.052,0.0486826457785523,0.3215277777777778,5,0.9636363636363636,0.5820000000000001,0.0521536192416211,1.0,5,0.4909090909090909,0.938,0.0164316767251549,0.4961805555555555,5,0.4909090909090909,0.93,0.0447213595499957,0.5010416666666667,5,1.0,0.0,0.0,1.0,5,-0.0363636363636363,0.0181818181818181,0.6818181818181819,0.2090909090909091,0.0,0.1909090909090909,-0.4727272727272727,0.938,0.1909090909090909,0.2181818181818182,5.238095238095238,0.938,0.2090909090909091,0.1909090909090909,0.2090909090909091,0.2181818181818182,0.0,0.0,-0.5,6,3,452,242,True,True,False,False
TGFBR1,42,35,7,503,5,0.7755102040816326,0.9632653061224488,1.0,0.8530612244897958,0.9591836734693876,0.976,0.0089442719099991,0.9661904761904764,5,0.9918367346938776,0.212,0.0438178046004132,1.0,5,0.963265306122449,0.0,0.0,0.9633333333333332,5,0.8448979591836735,0.8080000000000002,0.1829480800664494,0.8507142857142856,5,1.0,0.0,0.0,1.0,5,0.1877551020408162,-0.0040816326530611,0.0285714285714286,1.1102230246251563e-16,0.0,0.0040816326530612,-0.0285714285714285,0.0,0.0040816326530612,-0.110204081632653,5.833333333333333,0.0,1.1102230246251563e-16,0.0040816326530612,1.1102230246251563e-16,-0.11020408163265294,0.0,0.0,-0.14693877551020418,454,154,453,243,False,False,False,False
TGFBR2,81,75,6,567,5,0.8822222222222221,0.908888888888889,0.9422222222222224,0.9466666666666668,0.92,0.616,0.1348332303254654,0.9665,5,0.9466666666666668,0.532,0.2985297305127247,0.9516666666666664,5,0.8888888888888888,0.4599999999999999,0.2742261840160417,0.9755,5,0.9355555555555556,0.8939999999999999,0.100647901120689,0.9493333333333333,5,0.9,0.388,0.2762607463973121,0.9786666666666668,5,0.0266666666666668,0.011111111111111,0.0377777777777776,-0.0200000000000001,-0.0422222222222222,-0.0311111111111112,-0.0577777777777778,0.4599999999999999,-0.0311111111111112,0.0377777777777776,5.555555555555555,0.4599999999999999,-0.0200000000000001,-0.0311111111111112,-0.0200000000000001,0.0377777777777778,0.388,-0.0422222222222222,0.004444444444444362,113,396,128,416,False,False,False,False
TGM1,64,49,15,817,5,0.8843537414965987,0.946938775510204,0.923809523809524,0.6952380952380953,0.9455782312925172,0.8959999999999999,0.0391152144312158,0.9506517094017092,5,0.94421768707483,0.082,0.1723948955160796,0.9489850427350428,5,0.946938775510204,0.018,0.0164316767251549,0.9485897435897436,5,0.8843537414965986,0.266,0.1316434578701121,0.8903205128205128,5,0.9047619047619048,0.1679999999999999,0.1167047556871612,0.9298290598290596,5,0.0625850340136053,-0.001360544217687,-0.0027210884353742,0.0,-0.019047619047619,0.001360544217687,0.0027210884353742,0.018,0.001360544217687,-0.2517006802721088,11.484375,0.018,0.0,0.001360544217687,0.0,-0.2517006802721087,0.1679999999999999,-0.019047619047619,-0.22857142857142865,347,279,252,369,False,False,False,False
TMEM67,46,41,5,995,5,0.8195121951219512,0.9170731707317074,0.902439024390244,0.575609756097561,0.8682926829268293,0.49,0.130384048104053,0.9177083333333332,5,0.8829268292682927,0.392,0.3372239611889997,0.9389204545454544,5,0.9317073170731708,0.4059999999999999,0.031304951684997,0.9403882575757574,5,0.7560975609756098,0.184,0.261686835740738,0.8322443181818182,5,0.8,0.526,0.3095642098176079,0.9420928030303032,5,0.0975609756097561,-0.048780487804878,-0.0341463414634146,0.0146341463414634,-0.1024390243902438,0.0634146341463415,0.048780487804878,0.4059999999999999,0.0634146341463415,-0.3414634146341463,4.456521739130435,0.4059999999999999,0.0146341463414634,0.0634146341463415,0.0146341463414634,-0.3414634146341463,0.526,-0.1024390243902438,-0.326829268292683,138,106,67,462,False,False,False,False
TMPRSS3,34,27,7,453,5,0.984126984126984,0.9947089947089948,0.984126984126984,0.9365079365079364,0.984126984126984,0.5680000000000001,0.4699148859102039,0.9953102453102451,5,0.9947089947089948,0.0,0.0,0.9950793650793652,5,0.9947089947089948,0.0,0.0,0.9932611832611832,5,0.984126984126984,0.0,0.0,0.9847907647907648,5,0.984126984126984,0.0,0.0,0.9853968253968256,5,0.0105820105820106,-0.0105820105820106,-1.1102230246251563e-16,-1.1102230246251563e-16,0.0,0.0105820105820105,0.0,0.0,0.0105820105820105,-0.0582010582010582,5.5588235294117645,0.0,-1.1102230246251563e-16,0.0105820105820105,-1.1102230246251563e-16,-0.058201058201058364,0.0,0.0,-0.04761904761904756,455,312,454,244,False,False,False,False
TNFRSF1A,31,18,13,455,5,0.9615384615384616,1.0,1.0,0.829059829059829,0.97008547008547,0.5640000000000001,0.3590682386399554,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.9658119658119658,0.0639999999999999,0.0397492138287035,0.9697489177489178,5,1.0,0.0,0.0,1.0,5,0.0384615384615385,-0.0299145299145299,0.0,0.0,0.0,0.0299145299145299,0.0,0.0,0.0299145299145299,-0.170940170940171,7.548387096774194,0.0,0.0,0.0299145299145299,0.0,-0.170940170940171,0.0,0.0,-0.170940170940171,456,280,455,245,False,False,False,False
TNPO2,11,6,5,897,5,0.9666666666666668,0.7666666666666666,0.7666666666666666,0.8333333333333334,0.9666666666666668,0.0,0.0,0.9675,5,0.7666666666666667,0.004,0.0089442719099991,0.7799999999999999,5,0.7333333333333333,0.336,0.3431180554852805,0.8375,5,0.9666666666666668,0.0,0.0,0.9675,5,0.8333333333333334,0.136,0.0089442719099991,0.865,5,-0.2000000000000001,0.2,1.1102230246251563e-16,-0.0333333333333333,0.0666666666666667,-0.2333333333333334,-0.0333333333333334,0.336,-0.2333333333333334,0.0666666666666667,2.727272727272727,0.336,-0.0333333333333333,-0.2333333333333334,-0.0333333333333333,0.06666666666666676,0.136,0.0666666666666667,0.06666666666666676,167,421,273,13,False,False,False,True
TP53,200,86,114,393,5,0.8661770705834353,0.9344145246838026,0.9666462668298652,0.4931660546715626,0.9329865361077112,0.948,0.0327108544675922,0.9347507564898868,5,0.9685842513259894,0.8379999999999999,0.0389871773792358,0.9698149995784268,5,0.931966544267646,0.046,0.0760263112349928,0.9348073175758596,5,0.8661770705834353,0.0,0.0,0.8661049202289611,5,0.9643002855977152,0.02,0.0339116499156263,0.966785878230891,5,0.0682374541003673,-0.0014279885760914,0.0341697266421867,-0.0024479804161566,-0.0023459812321501,-0.0010199918400651,-0.0366177070583434,0.046,-0.0010199918400651,-0.4412484700122399,49.02,0.046,-0.0024479804161566,-0.0010199918400651,-0.0024479804161566,-0.44124847001224,0.02,-0.0023459812321501,-0.4734802121583026,331,322,334,296,False,False,False,False
TP63,68,57,11,680,5,0.9250398724082934,0.977671451355662,0.9393939393939394,0.6283891547049442,0.9744816586921852,0.5680000000000001,0.149566038925954,0.9871833064949008,5,0.9760765550239234,0.078,0.0712039324756716,0.978845947396672,5,0.9936204146730464,0.506,0.0618869937870632,0.9955984970477724,5,0.9106858054226477,0.382,0.223427840700303,0.945822597960279,5,0.9681020733652312,0.614,0.0750333259292163,0.9804616210413312,5,0.0526315789473684,-0.0031897926634768,-0.0015948963317384,0.0159489633173843,0.0287081339712917,0.0191387559808612,0.0175438596491228,0.506,0.0191387559808612,-0.3492822966507177,9.220588235294118,0.506,0.0159489633173843,0.0191387559808612,0.0159489633173843,-0.34928229665071786,0.614,0.0287081339712917,-0.3110047846889953,97,97,43,38,False,False,True,True
TPO,34,19,15,933,5,0.8736842105263157,0.9017543859649124,0.950877192982456,0.6596491228070175,0.8947368421052632,0.548,0.140071410359145,0.9018055555555556,5,0.9192982456140352,0.8779999999999999,0.1778201338431618,0.9522916666666668,5,0.8596491228070176,0.112,0.2504396134799764,0.9049305555555556,5,0.8596491228070176,0.124,0.1721336689901194,0.8772222222222222,5,0.9473684210526316,0.238,0.1173456432936476,0.9617361111111112,5,0.0280701754385965,-0.0070175438596491,0.0175438596491227,-0.0421052631578947,-0.0035087719298245,-0.0350877192982456,-0.0596491228070175,0.112,-0.0350877192982456,-0.2421052631578948,8.382352941176471,0.112,-0.0421052631578947,-0.0350877192982456,-0.0421052631578947,-0.24210526315789493,0.238,-0.0035087719298245,-0.2912280701754385,288,432,219,306,False,False,False,False
TPP1,32,27,5,563,5,0.9037037037037036,0.9481481481481482,0.9777777777777776,0.9111111111111112,0.9333333333333332,0.632,0.197914122790669,0.9515151515151516,5,0.9703703703703704,0.63,0.3130495168499705,0.979004329004329,5,0.9407407407407408,0.47,0.3144041984452498,0.9603896103896103,5,0.9111111111111112,0.492,0.2135883891975404,0.9517316017316017,5,0.9703703703703704,0.076,0.1040672859259815,0.983982683982684,5,0.0444444444444445,-0.0148148148148148,0.0222222222222221,-0.0074074074074074,-0.0074074074074074,0.0074074074074074,-0.0296296296296295,0.47,0.0074074074074074,-0.037037037037037,4.21875,0.47,-0.0074074074074074,0.0074074074074074,-0.0074074074074074,-0.03703703703703698,0.076,-0.0074074074074074,-0.06666666666666643,109,349,300,326,False,False,False,False
TRAF7,21,9,12,670,5,0.5370370370370371,0.5648148148148149,0.7037037037037036,0.6203703703703703,0.5,0.4720000000000001,0.4147529385067693,0.5843650793650793,5,0.6296296296296297,0.4960000000000001,0.2658571044753177,0.7214285714285714,5,0.6018518518518519,0.5680000000000001,0.3220558957696629,0.6593650793650794,5,0.5370370370370371,0.604,0.3089174647053805,0.638968253968254,5,0.6203703703703703,0.37,0.3652396473549935,0.7328571428571429,5,0.0277777777777777,-0.0648148148148148,0.0648148148148147,0.0370370370370369,-0.0833333333333332,0.1018518518518518,-0.0277777777777777,0.5680000000000001,0.1018518518518518,0.0555555555555554,5.142857142857143,0.5680000000000001,0.0370370370370369,0.1018518518518518,0.0370370370370369,0.05555555555555547,0.37,-0.0833333333333332,-0.08333333333333326,74,57,141,453,False,False,False,False
TRMU,20,12,8,421,5,1.0,1.0,0.96875,0.8854166666666666,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,1.0,0.0,0.0,1.0,5,0.96875,0.0,0.0,0.9674603174603174,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1145833333333333,4.8,0.0,0.0,0.0,0.0,-0.11458333333333337,0.0,0.0,-0.08333333333333337,457,281,456,246,False,False,False,False
TRPC6,18,10,8,931,5,0.425,0.7875,0.8125,0.275,0.7375,0.776,0.0952890339965727,0.7875,5,0.75,0.416,0.4455109426265532,0.8142857142857143,5,0.775,0.054,0.0492950301754649,0.7982142857142858,5,0.375,0.066,0.1475804865149861,0.4238095238095238,5,0.8125,0.0,0.0,0.8095238095238095,5,0.3624999999999999,-0.0499999999999999,-0.0374999999999999,-0.0124999999999999,0.0,0.0374999999999999,0.025,0.054,0.0374999999999999,-0.5125,4.444444444444445,0.054,-0.0124999999999999,0.0374999999999999,-0.0124999999999999,-0.5125,0.0,0.0,-0.5375,327,368,457,247,False,False,False,False
TRPV3,26,7,19,790,5,0.9699248120300752,0.9699248120300752,0.9924812030075189,0.9849624060150376,0.9699248120300752,0.568,0.3175216528049701,0.9834444444444445,5,0.962406015037594,0.328,0.1833575741549827,1.0,5,0.9849624060150376,0.26,0.1949358868961793,1.0,5,0.9849624060150376,0.208,0.116275534829989,1.0,5,0.9924812030075189,0.072,0.0657267069006199,1.0,5,0.0,0.0,-0.0075187969924812,0.0150375939849624,-1.1102230246251563e-16,0.0150375939849624,0.0225563909774436,0.26,0.0150375939849624,0.0150375939849625,5.115384615384615,0.26,0.0150375939849624,0.0150375939849624,0.0150375939849624,0.015037593984962405,0.072,-1.1102230246251563e-16,-0.007518796992481258,197,102,304,277,False,False,False,False
TRPV4,50,41,9,871,5,0.4390243902439025,0.4688346883468834,0.7154471544715446,0.4579945799457994,0.3848238482384823,0.5999999999999999,0.3698648401781385,0.4838474025974026,5,0.7181571815718157,0.9360000000000002,0.0194935886896178,0.7188108766233766,5,0.3902439024390244,0.418,0.5321841786449499,0.4875,5,0.4390243902439024,0.672,0.3941700140802189,0.4601528679653679,5,0.7154471544715447,0.012,0.0268328157299974,0.7142079274891775,5,0.0298102981029809,-0.0840108401084011,0.2493224932249322,-0.078590785907859,1.1102230246251563e-16,0.005420054200542,-0.3279132791327913,0.418,0.005420054200542,-0.010840108401084,7.38,0.418,-0.078590785907859,0.005420054200542,-0.078590785907859,-0.010840108401084014,0.012,1.1102230246251563e-16,-0.2574525745257452,132,455,344,113,False,False,False,False
TRPV6,17,7,10,765,5,0.8285714285714285,0.8571428571428571,0.9,0.5571428571428572,0.8428571428571429,0.6639999999999999,0.381156135986291,0.8608333333333335,5,0.8571428571428571,0.088,0.0491934955049953,0.9141666666666666,5,0.8571428571428571,0.0,0.0,0.8583333333333332,5,0.8285714285714286,0.0,0.0,0.825,5,0.9,0.0,0.0,0.8958333333333334,5,0.0285714285714285,-0.0142857142857142,0.0,0.0,0.0,0.0142857142857142,0.0,0.0,0.0142857142857142,-0.2999999999999999,4.117647058823529,0.0,0.0,0.0142857142857142,0.0,-0.29999999999999993,0.0,0.0,-0.34285714285714286,458,282,458,248,False,False,False,False
TSEN54,21,6,15,526,5,0.7555555555555556,0.9,0.8555555555555556,0.6222222222222222,0.7666666666666667,0.476,0.2914275210065103,0.9291666666666668,5,0.8222222222222222,0.25,0.3432200460346102,0.9200000000000002,5,0.8444444444444444,0.216,0.2508585258666725,0.9166666666666666,5,0.7333333333333333,0.048,0.0657267069006199,0.7758333333333333,5,0.8333333333333334,0.052,0.0712039324756716,0.8641666666666667,5,0.1444444444444443,-0.1333333333333333,-0.0777777777777778,-0.0555555555555555,-0.0222222222222222,0.0777777777777777,0.0222222222222222,0.216,0.0777777777777777,-0.2777777777777778,4.285714285714286,0.216,-0.0555555555555555,0.0777777777777777,-0.0555555555555555,-0.2777777777777778,0.052,-0.0222222222222222,-0.2333333333333334,229,445,322,383,False,False,False,False
TSHR,27,21,6,764,5,0.8015873015873016,0.753968253968254,0.8333333333333333,0.6428571428571429,0.8015873015873016,0.0,0.0,0.8069117647058824,5,0.8174603174603174,0.8720000000000001,0.0722495674727537,0.8332352941176471,5,0.6587301587301587,0.38,0.3646230930700906,0.7641176470588236,5,0.8015873015873016,0.0,0.0,0.8030882352941177,5,0.8333333333333334,0.0,0.0,0.8322058823529412,5,-0.0476190476190476,0.0476190476190476,0.0634920634920634,-0.0952380952380952,1.1102230246251563e-16,-0.1428571428571429,-0.1587301587301587,0.38,-0.1428571428571429,-0.111111111111111,4.666666666666667,0.38,-0.0952380952380952,-0.1428571428571429,-0.0952380952380952,-0.11111111111111105,0.0,1.1102230246251563e-16,-0.19047619047619035,150,460,459,114,False,False,False,False
TUBB2A,34,25,9,445,5,0.5644444444444444,0.6000000000000001,0.68,0.6711111111111111,0.5466666666666666,0.7,0.3757658845611187,0.6208928571428571,5,0.6088888888888889,0.638,0.2285169577952586,0.6996428571428572,5,0.64,0.76,0.1647725705328408,0.6874999999999999,5,0.6666666666666666,0.79,0.0447213595499958,0.6778571428571429,5,0.6133333333333333,0.458,0.2406657433038612,0.7594642857142857,5,0.0355555555555556,-0.0533333333333334,0.0088888888888888,0.0399999999999999,-0.0666666666666667,0.0933333333333333,0.031111111111111,0.76,0.0933333333333333,0.071111111111111,6.617647058823529,0.76,0.0399999999999999,0.0933333333333333,0.0399999999999999,0.07111111111111101,0.458,-0.0666666666666667,-0.008888888888888946,27,49,95,441,True,False,False,False
TULP1,29,23,6,542,5,0.7971014492753623,0.9782608695652174,0.9855072463768116,0.6594202898550725,0.9710144927536232,0.748,0.1480540441865739,0.977309941520468,5,0.9855072463768116,0.144,0.1182370500308596,0.9908187134502924,5,0.9782608695652174,0.0,0.0,0.977309941520468,5,0.7681159420289855,0.14,0.230108669980077,0.8075438596491228,5,0.9855072463768116,0.016,0.0089442719099991,0.9934502923976608,5,0.1811594202898551,-0.0072463768115942,0.0072463768115942,0.0,0.0,0.0072463768115942,-0.0072463768115942,0.0,0.0072463768115942,-0.3188405797101449,4.758620689655173,0.0,0.0,0.0072463768115942,0.0,-0.3188405797101449,0.016,0.0,-0.32608695652173914,459,283,340,249,False,False,False,False
